Country Name,ISO3,Year,HDI,Suicide_rate,GDP_per_capita,log_GDP_per_capita,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel
Mongolia,MNG,2010,0.7,,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.48999999999999994,,,⚠️ Low data reliability
Mongolia,MNG,2019,0.749,,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.561001,,0.7,⚠️ Low data reliability
Mongolia,MNG,2020,0.74,15.94,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.5476,,0.749,✅ Sufficient data
Mongolia,MNG,2021,0.73,14.59,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.5328999999999999,15.94,0.74,✅ Sufficient data
Mongolia,MNG,2022,0.741,,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.549081,14.59,0.73,⚠️ Low data reliability
Mongolia,MNG,2023,0.747,,4171.425745095138,8.336013161655144,Lower-Middle,Asia,✅ Sufficient data,0.558009,,0.741,⚠️ Low data reliability
Northern Mariana Islands,MNP,2020,,13.21,,,,,,,,,⚠️ Low data reliability
Northern Mariana Islands,MNP,2021,,15.59,,,,,,,13.21,,⚠️ Low data reliability
Mozambique,MOZ,2010,0.407,,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.165649,,,⚠️ Low data reliability
Mozambique,MOZ,2019,0.465,,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.21622500000000003,,0.407,⚠️ Low data reliability
Mozambique,MOZ,2020,0.467,9.44,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.21808900000000003,,0.465,✅ Sufficient data
Mozambique,MOZ,2021,0.459,9.28,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.210681,9.44,0.467,✅ Sufficient data
Mozambique,MOZ,2022,0.461,,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.21252100000000002,9.28,0.459,⚠️ Low data reliability
Mozambique,MOZ,2023,0.493,,602.8743716679104,6.401708836162444,Low,Africa,✅ Sufficient data,0.243049,,0.461,⚠️ Low data reliability
Mauritania,MRT,2010,0.508,,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.258064,,,⚠️ Low data reliability
Mauritania,MRT,2019,0.552,,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.30470400000000003,,0.508,⚠️ Low data reliability
Mauritania,MRT,2020,0.539,3.46,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.29052100000000003,,0.552,✅ Sufficient data
Mauritania,MRT,2021,0.538,3.55,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.28944400000000003,3.46,0.539,✅ Sufficient data
Mauritania,MRT,2022,0.54,,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.2916,3.55,0.538,⚠️ Low data reliability
Mauritania,MRT,2023,0.563,,1571.68221369001,7.359901798412034,Low,Africa,✅ Sufficient data,0.31696899999999995,,0.54,⚠️ Low data reliability
Mauritius,MUS,2010,0.755,,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.570025,,,⚠️ Low data reliability
Mauritius,MUS,2019,0.806,,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.6496360000000001,,0.755,⚠️ Low data reliability
Mauritius,MUS,2020,0.792,11.22,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.627264,,0.806,✅ Sufficient data
Mauritius,MUS,2021,0.79,10.96,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.6241000000000001,11.22,0.792,✅ Sufficient data
Mauritius,MUS,2022,0.796,,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.6336160000000001,10.96,0.79,⚠️ Low data reliability
Mauritius,MUS,2023,0.806,,10240.742973724084,9.23412945198918,Upper-Middle,Africa,✅ Sufficient data,0.6496360000000001,,0.796,⚠️ Low data reliability
Malawi,MWI,2010,0.461,,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.21252100000000002,,,⚠️ Low data reliability
Malawi,MWI,2019,0.514,,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.264196,,0.461,⚠️ Low data reliability
Malawi,MWI,2020,0.512,837.0,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.262144,,0.514,✅ Sufficient data
Malawi,MWI,2021,0.509,8.31,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.259081,837.0,0.512,✅ Sufficient data
Malawi,MWI,2022,0.508,,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.258064,8.31,0.509,⚠️ Low data reliability
Malawi,MWI,2023,0.517,,562.6893706794957,6.332727736407425,Low,Africa,✅ Sufficient data,0.267289,,0.508,⚠️ Low data reliability
Malaysia,MYS,2010,0.768,,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.589824,,,⚠️ Low data reliability
Malaysia,MYS,2019,0.805,,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.6480250000000001,,0.768,⚠️ Low data reliability
Malaysia,MYS,2020,0.802,4.55,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.6432040000000001,,0.805,✅ Sufficient data
Malaysia,MYS,2021,0.798,5.17,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.636804,4.55,0.802,✅ Sufficient data
Malaysia,MYS,2022,0.807,,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.6512490000000001,5.17,0.798,⚠️ Low data reliability
Malaysia,MYS,2023,0.819,,10649.424216435917,9.27326110549163,Upper-Middle,Asia,✅ Sufficient data,0.6707609999999999,,0.807,⚠️ Low data reliability
Niger,NER,2010,0.336,,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.11289600000000001,,,⚠️ Low data reliability
Niger,NER,2019,0.39,,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.1521,,0.336,⚠️ Low data reliability
Niger,NER,2020,0.391,3.59,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.15288100000000002,,0.39,✅ Sufficient data
Niger,NER,2021,0.389,3.55,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.151321,3.59,0.391,✅ Sufficient data
Niger,NER,2022,0.394,,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.155236,3.55,0.389,⚠️ Low data reliability
Niger,NER,2023,0.419,,534.9976978934095,6.282262443883775,Low,Africa,✅ Sufficient data,0.175561,,0.394,⚠️ Low data reliability
Nigeria,NGA,2010,0.488,,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.238144,,,⚠️ Low data reliability
Nigeria,NGA,2019,0.537,,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.28836900000000004,,0.488,⚠️ Low data reliability
Nigeria,NGA,2020,0.539,4.3,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.29052100000000003,,0.537,✅ Sufficient data
Nigeria,NGA,2021,0.542,4.27,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.293764,4.3,0.539,✅ Sufficient data
Nigeria,NGA,2022,0.548,,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.30030400000000007,4.27,0.542,⚠️ Low data reliability
Nigeria,NGA,2023,0.56,,2394.489821892069,7.780925469154323,Lower-Middle,Africa,✅ Sufficient data,0.31360000000000005,,0.548,⚠️ Low data reliability
Nicaragua,NIC,2010,0.611,,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.37332099999999996,,,⚠️ Low data reliability
Nicaragua,NIC,2019,0.661,,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.43692100000000006,,0.611,⚠️ Low data reliability
Nicaragua,NIC,2020,0.652,5.75,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.42510400000000004,,0.661,✅ Sufficient data
Nicaragua,NIC,2021,0.665,5.72,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.44222500000000003,5.75,0.652,✅ Sufficient data
Nicaragua,NIC,2022,0.669,,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.44756100000000004,5.72,0.665,⚠️ Low data reliability
Nicaragua,NIC,2023,0.706,,2076.2988859892075,7.638342205979256,Low,America,✅ Sufficient data,0.49843599999999993,,0.669,⚠️ Low data reliability
Niue,NIU,2020,,15.63,,,,,,,,,⚠️ Low data reliability
Niue,NIU,2021,,15.59,,,,,,,15.63,,⚠️ Low data reliability
Netherlands,NLD,2010,0.917,,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.8408890000000001,,,⚠️ Low data reliability
Netherlands,NLD,2019,0.941,,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.8854809999999999,,0.917,⚠️ Low data reliability
Netherlands,NLD,2020,0.938,11.27,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.8798439999999998,,0.941,✅ Sufficient data
Netherlands,NLD,2021,0.941,11.23,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.8854809999999999,11.27,0.938,✅ Sufficient data
Netherlands,NLD,2022,0.946,,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.8949159999999999,11.23,0.941,⚠️ Low data reliability
Netherlands,NLD,2023,0.955,,49272.40269805232,10.805119420292815,High,Europe,✅ Sufficient data,0.912025,,0.946,⚠️ Low data reliability
Norway,NOR,2010,0.938,,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.8798439999999998,,,⚠️ Low data reliability
Norway,NOR,2019,0.961,,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.9235209999999999,,0.938,⚠️ Low data reliability
Norway,NOR,2020,0.963,12.22,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.9273689999999999,,0.961,✅ Sufficient data
Norway,NOR,2021,0.964,11.68,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.9292959999999999,12.22,0.963,✅ Sufficient data
Norway,NOR,2022,0.966,,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.933156,11.68,0.964,⚠️ Low data reliability
Norway,NOR,2023,0.97,,77161.20312727,11.253652059527314,High,Europe,✅ Sufficient data,0.9409,,0.966,⚠️ Low data reliability
Nepal,NPL,2010,0.543,,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.294849,,,⚠️ Low data reliability
Nepal,NPL,2019,0.598,,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.357604,,0.543,⚠️ Low data reliability
Nepal,NPL,2020,0.593,12.97,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.351649,,0.598,✅ Sufficient data
Nepal,NPL,2021,0.591,13.07,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.34928099999999995,12.97,0.593,✅ Sufficient data
Nepal,NPL,2022,0.601,,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.361201,13.07,0.591,⚠️ Low data reliability
Nepal,NPL,2023,0.622,,1061.3825082672925,6.967327590389234,Low,Asia,✅ Sufficient data,0.386884,,0.601,⚠️ Low data reliability
Nauru,NRU,2010,0.559,,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.31248100000000006,,,⚠️ Low data reliability
Nauru,NRU,2019,0.68,,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.4624000000000001,,0.559,⚠️ Low data reliability
Nauru,NRU,2020,0.689,23.66,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.47472099999999995,,0.68,✅ Sufficient data
Nauru,NRU,2021,0.693,23.55,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.4802489999999999,23.66,0.689,✅ Sufficient data
Nauru,NRU,2022,0.696,,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.48441599999999996,23.55,0.693,⚠️ Low data reliability
Nauru,NRU,2023,0.703,,7858.276506398576,8.969322587384102,Upper-Middle,Oceania,⚠️ Low data reliability,0.49420899999999995,,0.696,⚠️ Low data reliability
New Zealand,NZL,2010,0.924,,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8537760000000001,,,⚠️ Low data reliability
New Zealand,NZL,2019,0.937,,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8779690000000001,,0.924,⚠️ Low data reliability
New Zealand,NZL,2020,0.935,11.27,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8742250000000001,,0.937,✅ Sufficient data
New Zealand,NZL,2021,0.936,11.31,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8760960000000001,11.27,0.935,✅ Sufficient data
New Zealand,NZL,2022,0.939,,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8817209999999999,11.31,0.936,⚠️ Low data reliability
New Zealand,NZL,2023,0.938,,40922.8800386683,10.6194445997655,High,Oceania,✅ Sufficient data,0.8798439999999998,,0.939,⚠️ Low data reliability
Oman,OMN,2010,0.798,,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.636804,,,⚠️ Low data reliability
Oman,OMN,2019,0.841,,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.7072809999999999,,0.798,⚠️ Low data reliability
Oman,OMN,2020,0.823,1.05,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.677329,,0.841,✅ Sufficient data
Oman,OMN,2021,0.81,1.04,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.6561000000000001,1.05,0.823,✅ Sufficient data
Oman,OMN,2022,0.819,,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.6707609999999999,1.04,0.81,⚠️ Low data reliability
Oman,OMN,2023,0.858,,18237.386869402275,9.811228989626182,Upper-Middle,Asia,✅ Sufficient data,0.7361639999999999,,0.819,⚠️ Low data reliability
Pakistan,PAK,2010,0.496,,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.24601599999999998,,,⚠️ Low data reliability
Pakistan,PAK,2019,0.537,,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.28836900000000004,,0.496,⚠️ Low data reliability
Pakistan,PAK,2020,0.536,5.89,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.28729600000000005,,0.537,✅ Sufficient data
Pakistan,PAK,2021,0.537,5.82,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.28836900000000004,5.89,0.536,✅ Sufficient data
Pakistan,PAK,2022,0.54,,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.2916,5.82,0.537,⚠️ Low data reliability
Pakistan,PAK,2023,0.544,,1579.7658694509648,7.3650319311489,Low,Asia,✅ Sufficient data,0.29593600000000003,,0.54,⚠️ Low data reliability
Panama,PAN,2010,0.775,,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.6006250000000001,,,⚠️ Low data reliability
Panama,PAN,2019,0.82,,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.6723999999999999,,0.775,⚠️ Low data reliability
Panama,PAN,2020,0.809,5.35,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.6544810000000001,,0.82,✅ Sufficient data
Panama,PAN,2021,0.813,5.28,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.6609689999999999,5.35,0.809,✅ Sufficient data
Panama,PAN,2022,0.82,,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.6723999999999999,5.28,0.813,⚠️ Low data reliability
Panama,PAN,2023,0.839,,14819.127191017444,9.603674003122334,Upper-Middle,America,✅ Sufficient data,0.7039209999999999,,0.82,⚠️ Low data reliability
Peru,PER,2010,0.725,,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.525625,,,⚠️ Low data reliability
Peru,PER,2019,0.774,,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.599076,,0.725,⚠️ Low data reliability
Peru,PER,2020,0.758,2.97,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.574564,,0.774,✅ Sufficient data
Peru,PER,2021,0.755,2.9,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.570025,2.97,0.758,✅ Sufficient data
Peru,PER,2022,0.762,,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.580644,2.9,0.755,⚠️ Low data reliability
Peru,PER,2023,0.794,,6453.319919053656,8.772349993501257,Lower-Middle,America,✅ Sufficient data,0.6304360000000001,,0.762,⚠️ Low data reliability
Philippines,PHL,2010,0.673,,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.4529290000000001,,,⚠️ Low data reliability
Philippines,PHL,2019,0.714,,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.5097959999999999,,0.673,⚠️ Low data reliability
Philippines,PHL,2020,0.705,3.59,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.49702499999999994,,0.714,✅ Sufficient data
Philippines,PHL,2021,0.692,3.77,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.47886399999999996,3.59,0.705,✅ Sufficient data
Philippines,PHL,2022,0.71,,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.5041,3.77,0.692,⚠️ Low data reliability
Philippines,PHL,2023,0.72,,3422.8324661369284,8.138223693755702,Lower-Middle,Asia,✅ Sufficient data,0.5184,,0.71,⚠️ Low data reliability
Palau,PLW,2010,0.775,,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.6006250000000001,,,⚠️ Low data reliability
Palau,PLW,2019,0.792,,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.627264,,0.775,⚠️ Low data reliability
Palau,PLW,2020,0.794,15.04,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.6304360000000001,,0.792,✅ Sufficient data
Palau,PLW,2021,0.802,14.99,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.6432040000000001,15.04,0.794,✅ Sufficient data
Palau,PLW,2022,0.797,,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.635209,14.99,0.802,⚠️ Low data reliability
Palau,PLW,2023,0.786,,13772.901846432684,9.530458306371404,Upper-Middle,Oceania,⚠️ Low data reliability,0.617796,,0.797,⚠️ Low data reliability
Papua New Guinea,PNG,2010,0.497,,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.247009,,,⚠️ Low data reliability
Papua New Guinea,PNG,2019,0.562,,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.31584400000000007,,0.497,⚠️ Low data reliability
Papua New Guinea,PNG,2020,0.567,2.32,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.32148899999999997,,0.562,✅ Sufficient data
Papua New Guinea,PNG,2021,0.564,2.28,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.31809599999999993,2.32,0.567,✅ Sufficient data
Papua New Guinea,PNG,2022,0.568,,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.32262399999999997,2.28,0.564,⚠️ Low data reliability
Papua New Guinea,PNG,2023,0.576,,2475.047744327755,7.814014965454206,Lower-Middle,Oceania,✅ Sufficient data,0.33177599999999996,,0.568,⚠️ Low data reliability
Poland,POL,2010,0.845,,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.7140249999999999,,,⚠️ Low data reliability
Poland,POL,2019,0.88,,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.7744,,0.845,⚠️ Low data reliability
Poland,POL,2020,0.874,15.21,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.763876,,0.88,✅ Sufficient data
Poland,POL,2021,0.876,15.15,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.767376,15.21,0.874,✅ Sufficient data
Poland,POL,2022,0.881,,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.776161,15.15,0.876,⚠️ Low data reliability
Poland,POL,2023,0.906,,15706.977169259617,9.661860298302765,Upper-Middle,Europe,✅ Sufficient data,0.820836,,0.881,⚠️ Low data reliability
Puerto Rico,PRI,2020,,7.15,,,,,,,,,⚠️ Low data reliability
Puerto Rico,PRI,2021,,7.1,,,,,,,7.15,,⚠️ Low data reliability
North Korea,PRK,2020,,10.87,,,,,,,,,⚠️ Low data reliability
North Korea,PRK,2021,,10.88,,,,,,,10.87,,⚠️ Low data reliability
Portugal,PRT,2010,0.831,,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.690561,,,⚠️ Low data reliability
Portugal,PRT,2019,0.864,,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.7464959999999999,,0.831,⚠️ Low data reliability
Portugal,PRT,2020,0.861,11.66,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.741321,,0.864,✅ Sufficient data
Portugal,PRT,2021,0.865,11.62,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.748225,11.66,0.861,✅ Sufficient data
Portugal,PRT,2022,0.874,,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.763876,11.62,0.865,⚠️ Low data reliability
Portugal,PRT,2023,0.89,,21027.24863570387,9.9535744296909,High,Europe,✅ Sufficient data,0.7921,,0.874,⚠️ Low data reliability
Paraguay,PRY,2010,0.7,,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.48999999999999994,,,⚠️ Low data reliability
Paraguay,PRY,2019,0.746,,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.556516,,0.7,⚠️ Low data reliability
Paraguay,PRY,2020,0.742,5.91,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.5505639999999999,,0.746,✅ Sufficient data
Paraguay,PRY,2021,0.73,5.8,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.5328999999999999,5.91,0.742,✅ Sufficient data
Paraguay,PRY,2022,0.731,,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.534361,5.8,0.73,⚠️ Low data reliability
Paraguay,PRY,2023,0.756,,6240.655892818421,8.738840566868289,Lower-Middle,America,✅ Sufficient data,0.571536,,0.731,⚠️ Low data reliability
Palestine,PSE,2010,0.688,,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.47334399999999993,,,⚠️ Low data reliability
Palestine,PSE,2019,0.739,,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.546121,,0.688,⚠️ Low data reliability
Palestine,PSE,2020,0.715,0.77,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.5112249999999999,,0.739,✅ Sufficient data
Palestine,PSE,2021,0.715,0.78,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.5112249999999999,0.77,0.715,✅ Sufficient data
Palestine,PSE,2022,0.716,,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.512656,0.78,0.715,⚠️ Low data reliability
Palestine,PSE,2023,0.674,,3174.028802252782,8.062756975478951,Lower-Middle,Asia,✅ Sufficient data,0.45427600000000007,,0.716,⚠️ Low data reliability
Qatar,QAT,2010,0.829,,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.6872409999999999,,,⚠️ Low data reliability
Qatar,QAT,2019,0.869,,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.755161,,0.829,⚠️ Low data reliability
Qatar,QAT,2020,0.863,3.88,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.744769,,0.869,✅ Sufficient data
Qatar,QAT,2021,0.864,3.81,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.7464959999999999,3.88,0.863,✅ Sufficient data
Qatar,QAT,2022,0.875,,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.765625,3.81,0.864,⚠️ Low data reliability
Qatar,QAT,2023,0.886,,63083.00402977847,11.052206662482348,High,Asia,✅ Sufficient data,0.784996,,0.875,⚠️ Low data reliability
Romania,ROU,2010,0.813,,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.6609689999999999,,,⚠️ Low data reliability
Romania,ROU,2019,0.834,,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.695556,,0.813,⚠️ Low data reliability
Romania,ROU,2020,0.828,10.6,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.685584,,0.834,✅ Sufficient data
Romania,ROU,2021,0.825,10.76,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.6806249999999999,10.6,0.828,✅ Sufficient data
Romania,ROU,2022,0.827,,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.6839289999999999,10.76,0.825,⚠️ Low data reliability
Romania,ROU,2023,0.845,,11339.530425486106,9.336050167737088,Upper-Middle,Europe,✅ Sufficient data,0.7140249999999999,,0.827,⚠️ Low data reliability
Russia,RUS,2010,0.797,,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.635209,,,⚠️ Low data reliability
Russia,RUS,2019,0.839,25.1,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.7039209999999999,,0.797,✅ Sufficient data
Russia,RUS,2020,0.826,24.25,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.6822759999999999,25.1,0.839,✅ Sufficient data
Russia,RUS,2021,0.818,24.1,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.6691239999999999,24.25,0.826,✅ Sufficient data
Russia,RUS,2022,0.821,,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.6740409999999999,24.1,0.818,⚠️ Low data reliability
Russia,RUS,2023,0.832,,9907.903515625,9.201088052534484,Upper-Middle,Europe,✅ Sufficient data,0.692224,,0.821,⚠️ Low data reliability
Rwanda,RWA,2010,0.485,,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.235225,,,⚠️ Low data reliability
Rwanda,RWA,2019,0.531,,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.281961,,0.485,⚠️ Low data reliability
Rwanda,RWA,2020,0.535,7.35,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.286225,,0.531,✅ Sufficient data
Rwanda,RWA,2021,0.539,7.36,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.29052100000000003,7.35,0.535,✅ Sufficient data
Rwanda,RWA,2022,0.548,,872.6588254981394,6.771544672465118,Low,Africa,✅ Sufficient data,0.30030400000000007,7.36,0.539,⚠️ Low data reliability
